crn,course,students_count,average_gpa,year,semester,professor
31904,801,468,3.84,2020,Spring,"Dean, S"
31903,801,238,3.85,2020,Spring,"Lyons, M"
31905,801,167,3.91,2020,Spring,"Dean, S"
52440,802,462,3.89,2020,Spring,"Gonzalez, M;Putri, N"
52441,802,128,3.93,2020,Spring,"Gonzalez, M"
52443,802,63,2.18,2020,Spring,"Elassi, A;Gonzalez, M"
31915,803,33,3.23,2020,Spring,"Smith, S"
62105,804,198,3.85,2020,Spring,"D'Angelo, C"
68569,804,287,3.94,2020,Spring,"D'Angelo, C"
31938,805,326,3.57,2020,Spring,"Poetzel, A"
63325,806,297,3.92,2020,Spring,"Poetzel, A"
63324,806,281,2.98,2020,Spring,"Poetzel, A"
63326,806,459,2.76,2020,Spring,"Alameh, S"
65292,807,259,2.73,2020,Spring,"Paquette, L"
70537,807,412,3.32,2020,Spring,"Paquette, L"
70536,807,418,3.76,2020,Spring,"Paquette, L"
68567,808,428,2.29,2020,Spring,"Olguin, A"
70455,809,48,2.1,2020,Spring,"Cordoba, T;Smith, S"
64886,810,280,3.32,2020,Spring,"Akande, I"
67358,810,41,3.66,2020,Spring,"Castillo, N"
67359,810,263,2.48,2020,Spring,"Castillo, N"
63330,811,145,3.89,2020,Spring,"Sudibyo, L"
63328,811,433,3.75,2020,Spring,"Rojas Alfaro, R"
63329,811,195,3.62,2020,Spring,"Lewis, A"
63332,812,194,2.98,2020,Spring,"Kelly, S"
63333,812,421,2.43,2020,Spring,"Alameh, S"
63334,812,23,2.46,2020,Spring,"Hug, B"
68570,813,137,3.24,2020,Spring,"MacGregor, N"
56816,814,103,3.98,2020,Spring,"Filkins, S"
56814,814,147,2.66,2020,Spring,"Filkins, S"
31965,814,407,3.86,2020,Spring,"Filkins, S"
63339,815,393,3.56,2020,Spring,"MacGregor, N"
63338,815,278,3.65,2020,Spring,"MacGregor, N"
64887,815,207,3.82,2020,Spring,"Stallmeyer-Gerard, C"
63340,815,330,2.48,2020,Spring,"Nam, Y"
63342,816,469,3.94,2020,Spring,"Nunez Cortez, I"
53472,816,432,3.63,2020,Spring,"Nunez Cortez, I"
61551,816,260,3.82,2020,Spring,"Nunez Cortez, I"
65122,817,142,3.51,2020,Spring,"Lindgren, R"
65123,817,426,3.26,2020,Spring,"Lindgren, R"
66473,818,212,3.5,2020,Spring,"Tissenbaum, M"
44463,819,457,3.44,2020,Spring,"Willis, A"
60668,820,280,2.74,2020,Spring,"Martinez Negrette, G"
63963,820,217,3.79,2020,Spring,"Martinez Negrette, G"
64240,820,236,3.83,2020,Spring,"Martinez Negrette, G"
60696,820,260,2.22,2020,Spring,"Martinez Negrette, G"
64660,820,267,2.71,2020,Spring,"Martinez Negrette, G"
58616,821,119,2.44,2020,Spring,"Gonzalez Rivera, G"
57264,822,159,3.45,2020,Spring,"Hug, B"
61418,822,254,2.19,2020,Spring,"Hug, B"
70563,823,103,3.81,2020,Spring,"Dankle, M;Hinze-Pifer, R;Myers, P"
32001,823,398,3.95,2020,Spring,"Cromley, J"
65321,823,430,3.79,2020,Spring,"Cromley, J"
70562,823,203,2.99,2020,Spring,"Dankle, M;Hinze-Pifer, R;Myers, P"
70532,823,488,2.46,2020,Spring,"Cromley, J"
70564,823,265,2.48,2020,Spring,"Dankle, M;Hinze-Pifer, R;Myers, P"
32005,823,115,3.2,2020,Spring,"Cromley, J"
70565,823,424,3.07,2020,Spring,"Dankle, M;Hinze-Pifer, R;Myers, P"
70189,824,333,3.47,2020,Spring,"Lindgren, R"
58524,825,178,3.72,2020,Spring,"Smith, S"
32284,826,79,2.83,2020,Spring,"Russell, L"
32283,826,481,3.75,2020,Spring,"Russell, L"
32007,827,488,2.03,2020,Spring,"Moller, K"
32288,828,246,2.58,2020,Spring,"Mortensen, P"
32287,828,282,2.17,2020,Spring,"Mortensen, P"
57263,829,23,3.52,2020,Spring,"Moller, K"
10448,830,87,2.69,2020,Spring,
54375,830,349,2.73,2020,Spring,"Castillo, N"
10450,831,418,3.93,2020,Spring,
30931,832,304,3.51,2020,Spring,"Hart, J"
43288,832,45,3.57,2020,Spring,"Hart, J"
43289,832,422,3.99,2020,Spring,"Hart, J"
43290,832,125,2.33,2020,Spring,"Hart, J"
43291,832,440,3.69,2020,Spring,"Hart, J"
43292,832,150,2.49,2020,Spring,"Hart, J"
43293,832,433,2.35,2020,Spring,"Hart, J"
43294,832,34,3.95,2020,Spring,"Hart, J"
43295,832,379,2.15,2020,Spring,"Hart, J"
43296,832,322,3.27,2020,Spring,"Hart, J"
70178,833,220,2.3,2020,Spring,"Starr, E"
70177,833,262,3.85,2020,Spring,"Starr, E"
70176,834,39,3.76,2020,Spring,"Goebel, C"
70175,834,46,3.84,2020,Spring,"Goebel, C"
31318,835,341,3.66,2020,Spring,"Solomon, J"
38757,835,444,3.41,2020,Spring,"Solomon, J"
31331,836,48,3.54,2020,Spring,"Augoustakis, A"
70179,837,445,3.74,2020,Spring,"Hadjipolycarpou, M"
70713,837,351,3.74,2020,Spring,"Hadjipolycarpou, M"
58508,838,416,3.25,2020,Spring,"Walters, B"
70705,839,178,3.22,2020,Spring,"Kaufman, B"
46368,840,429,3.71,2020,Spring,"Bosak-Schroeder, C"
68577,840,219,3.7,2020,Spring,"Bosak-Schroeder, C"
59285,841,338,2.36,2020,Spring,"Alsup, C;Hensley, I"
35463,841,291,3.05,2020,Spring,"Alsup, C;Hensley, I"
69672,842,372,3.32,2020,Spring,"Leon Ruiz, D"
69673,842,218,2.96,2020,Spring,"Leon Ruiz, D"
70182,843,430,2.24,2020,Spring,"Solomon, J"
70180,844,265,2.71,2020,Spring,"Kaufman, B"
48434,845,275,2.43,2020,Spring,"Froedge, S;Ginsburg, R"
31344,845,444,2.1,2020,Spring,"Sanders, K"
55914,845,72,3.05,2020,Spring,"Sanders, K"
60939,845,138,2.69,2020,Spring,"Sanders, K"
31345,845,88,3.56,2020,Spring,"Sanders, K"
69030,846,414,3.23,2020,Spring,"Wright, H"
69031,847,75,2.53,2020,Spring,"Wright, H"
71229,848,250,2.42,2020,Spring,"Wright, H"
71230,849,182,2.31,2020,Spring,"Wright, H"
71231,849,353,3.37,2020,Spring,"Wright, H"
71232,850,128,3.9,2020,Spring,"Wright, H"
71233,850,433,2.82,2020,Spring,"Wright, H"
71234,851,158,3.67,2020,Spring,"Wright, H"
71235,851,466,2.96,2020,Spring,"Wright, H"
71236,852,179,3.06,2020,Spring,"Wright, H"
71237,852,197,3.93,2020,Spring,"Wright, H"
71238,853,372,3.4,2020,Spring,"Wright, H"
71298,854,56,2.25,2020,Spring,"Van Orman, C;Wright, H"
50523,855,282,2.56,2020,Spring,"Bunch, C"
58535,855,263,2.81,2020,Spring,"Bishop, M"
50482,855,153,2.83,2020,Spring,"Merkel, M"
50491,855,303,2.83,2020,Spring,"Farnworth, M"
50469,855,31,3,2020,Spring,"Storie, M"
50471,855,273,3.02,2020,Spring,"Wszalek, A"
50509,855,162,3.11,2020,Spring,"Bencivenga, S"
50479,855,144,3.12,2020,Spring,"Macswain, C"
58526,855,44,3.18,2020,Spring,"Gregory, R"
58531,855,427,3.18,2020,Spring,"Bunsold, K"
50467,855,499,3.19,2020,Spring,"Pool, K"
50506,855,353,3.2,2020,Spring,"Taylor, E"
50489,855,240,3.21,2020,Spring,"Johnson, L"
50490,855,437,3.22,2020,Spring,"Bunsold, K"
50511,855,78,3.23,2020,Spring,"Troche, G"
50520,855,325,3.27,2020,Spring,"Bunch, C"
50507,855,325,3.3,2020,Spring,"Troche, G"
50505,855,111,3.45,2020,Spring,"Gailey, B"
50512,855,56,3.45,2020,Spring,"Izaguirre, J"
50484,855,454,3.5,2020,Spring,"Johnson, L"
50486,855,108,3.54,2020,Spring,"Okegbe, S"
50501,855,51,3.56,2020,Spring,"Bencivenga, S"
50468,855,31,3.58,2020,Spring,"Junginger, S"
50464,855,323,3.72,2020,Spring,"Junginger, S"
50481,855,282,3.74,2020,Spring,"Okegbe, S"
58529,855,182,3.75,2020,Spring,"Vernon, A"
50465,855,140,2.9,2020,Spring,"Storie, M"
50527,855,360,3.37,2020,Spring,"Gregory, R"
50483,855,157,3.38,2020,Spring,"Fields, V"
58527,855,112,3.03,2020,Spring,"Macswain, C"
58528,855,462,3.58,2020,Spring,"Farnworth, M"
58492,855,378,2.5,2020,Spring,"Scarborough, A"
50462,855,187,2.13,2020,Spring,"Scarborough, A"
50502,855,346,3.56,2020,Spring,"Vernon, A"
50503,855,289,2.87,2020,Spring,"Hannan, S"
50487,855,220,3.2,2020,Spring,"Michael, M"
50497,855,343,2.27,2020,Spring,"Michael, M"
50517,855,396,3.06,2020,Spring,"Hannan, S"
58536,855,339,3.6,2020,Spring,"Hannan, S"
50518,855,428,2.17,2020,Spring,"Bunch, C"
50519,855,315,3.91,2020,Spring,"Pool, K"
50521,855,428,3.31,2020,Spring,"Bishop, M"
50500,855,464,2.73,2020,Spring,"Marino, M"
51547,855,190,3.89,2020,Spring,"Marino, M"
58530,855,72,2.04,2020,Spring,"Hannan, S"
50522,855,210,2.07,2020,Spring,"McAdara, J"
50524,855,149,2.58,2020,Spring,"Pulido, M"
50528,856,195,3.39,2020,Spring,"Quick, B"
50545,857,418,3.52,2020,Spring,"Harrison, K"
50560,857,250,3.62,2020,Spring,"Eberline, A"
50552,857,401,3.64,2020,Spring,"Caban, S"
50555,857,158,3.77,2020,Spring,"Rodriguez, E"
50566,857,380,3.78,2020,Spring,"Giorgio, G"
50544,857,293,3.85,2020,Spring,"Campbell, D"
50557,857,42,3.91,2020,Spring,"Golding, W"
50567,857,276,3.92,2020,Spring,"Tscholl, G"
50541,857,356,2.75,2020,Spring,"Campbell, D"
50543,857,76,3.81,2020,Spring,"Harrison, K"
50546,857,83,3.87,2020,Spring,"Buisker, L"
50548,857,354,2.02,2020,Spring,"Buisker, L"
50549,857,37,2.94,2020,Spring,"Caban, S"
50551,857,420,3.14,2020,Spring,"Rodriguez, E"
50553,857,133,3.7,2020,Spring,"Marino, M"
50554,857,118,3.01,2020,Spring,"Marino, M"
50559,857,484,2.8,2020,Spring,"Axtman-Barker, P"
50563,857,430,3.12,2020,Spring,"Eberline, A"
50581,858,131,2.64,2020,Spring,"Giorgio, G"
70198,859,473,3.02,2020,Spring,"O'Gorman, T"
52898,860,282,3.33,2020,Spring,"Michael, M"
50585,860,85,2.71,2020,Spring,"Huff, B"
53252,860,248,2.27,2020,Spring,"Michael, M"
50583,860,50,3.91,2020,Spring,"Huff, B"
50684,861,343,3.5,2020,Spring,"Workman, H"
50685,861,200,3.61,2020,Spring,"Workman, H"
65071,862,352,3.72,2020,Spring,"Ruge-Jones, L"
65070,862,400,3.74,2020,Spring,"Ruge-Jones, L"
68690,863,374,3.88,2020,Spring,"Ditewig-Morris, K"
70197,863,26,2.96,2020,Spring,"Ditewig-Morris, K"
50588,864,110,3.37,2020,Spring,"Reckard, B"
50587,864,47,2.33,2020,Spring,"Reckard, B"
50599,865,331,2.95,2020,Spring,"Guntzviller, L"
50601,866,56,2.93,2020,Spring,"Wilson, S"
69097,866,211,3,2020,Spring,"Wilson, S"
60053,866,195,3.91,2020,Spring,"Koven, M"
70366,867,124,3.83,2020,Spring,"Izaguirre, J"
68691,867,201,2.69,2020,Spring,"Huff, B"
70194,867,324,3,2020,Spring,"Huff, B"
56847,868,229,3.12,2020,Spring,"Schneider, A"
50602,868,447,3.32,2020,Spring,"Schneider, A"
65216,868,23,3.44,2020,Spring,"Julien-Bell, S"
50603,868,493,3.5,2020,Spring,"Julien-Bell, S"
50613,869,46,3.52,2020,Spring,"Dixon, T"
50622,870,156,2.7,2020,Spring,"Jackson, S"
59052,871,466,2.81,2020,Spring,
50625,872,79,3.36,2020,Spring,"Murphy, J"
50636,873,63,2.66,2020,Spring,"Huff, B"
50634,873,278,2.98,2020,Spring,"Huff, B"
50633,873,97,3.18,2020,Spring,"Jacobs, C"
50635,873,159,2.95,2020,Spring,"Jacobs, C"
56848,874,31,3.2,2020,Spring,"Smith, M"
54557,874,292,3.31,2020,Spring,"Smith, M"
60185,875,252,3.26,2020,Spring,"Ramey, M"
60184,875,338,3.63,2020,Spring,"Ramey, M"
60187,876,472,3.51,2020,Spring,"Bacon, E"
52899,876,71,3.71,2020,Spring,"Bacon, E"
54389,877,277,3.43,2020,Spring,"Ramey, M"
52635,878,59,3.43,2020,Spring,"Giorgio, G;Moist, J"
51686,879,246,2.73,2020,Spring,"Wright-Dixon, T"
50643,879,408,2.89,2020,Spring,"Bigman-Galimore, C"
50646,879,439,2.65,2020,Spring,"Bunch, C"
50638,879,345,2.39,2020,Spring,"Wright-Dixon, T"
50648,879,105,2.15,2020,Spring,"Lammers, J"
50641,879,119,2.44,2020,Spring,"Gailey, B"
50647,879,225,3.81,2020,Spring,"Wright-Dixon, T"
52643,880,116,3.59,2020,Spring,"Barley, W"
52644,880,33,2.4,2020,Spring,"Barley, W"
70195,881,164,3.66,2020,Spring,"Poole, M"
70196,881,140,2.29,2020,Spring,"Poole, M"
50654,882,457,3,2020,Spring,"Bigsby, E"
50655,882,437,2.19,2020,Spring,"Bigsby, E"
50661,883,174,3.4,2020,Spring,"Lammers, J"
50662,883,125,3.43,2020,Spring,"Lammers, J"
67916,884,497,3.58,2020,Spring,"Hsieh, E"
50668,884,255,2.09,2020,Spring,"Murphy, J"
50669,884,146,3.18,2020,Spring,"Murphy, J"
50671,884,247,2.51,2020,Spring,"Yang, J"
50670,884,114,3.8,2020,Spring,"Yang, J"
57313,884,333,3.69,2020,Spring,"Jackson, S"
57314,884,319,2.17,2020,Spring,"Jackson, S"
65528,885,41,3,2020,Spring,"Quick, B"
52670,886,67,3.39,2020,Spring,"Poole, M"
50676,886,469,2.95,2020,Spring,"Lammers, J"
51998,886,346,2.3,2020,Spring,"Koven, M"
50679,886,305,2.64,2020,Spring,"Dixon, T"
52001,886,312,2.66,2020,Spring,"Thompson, C"
70193,887,430,3.05,2020,Spring,"Caughlin, J"
52002,888,237,3.02,2020,Spring,"Finnegan, C"
65529,889,330,3.97,2020,Spring,"Weiner, L"
31487,890,50,3.43,2020,Spring,"Arbelaez, J"
56572,890,143,3.22,2020,Spring,"Arbelaez, J"
31483,890,206,3.14,2020,Spring,"Arbelaez, J"
48193,891,172,3.79,2020,Spring,"Bohn, M"
66101,892,377,3.93,2020,Spring,"Briskin, D"
60004,893,49,3.71,2020,Spring,"Rayburn, A"
34188,894,175,2.97,2020,Spring,"Riggins, C"
69405,894,240,2.93,2020,Spring,"Riggins, C"
34186,894,474,3.43,2020,Spring,"Riggins, C"
44120,894,75,3.45,2020,Spring,"Riggins, C"
31493,895,302,2.66,2020,Spring,"Martin, N"
31518,896,63,2.68,2020,Spring,"Moose, S"
31521,896,394,3.84,2020,Spring,"Moose, S"
31495,897,401,3.21,2020,Spring,"Lambert, K"
10558,898,119,2.27,2020,Spring,
70102,899,200,3.5,2020,Spring,
10562,900,205,3.1,2020,Spring,
31547,901,361,3.64,2020,Spring,"Villamil, M"
31539,902,52,3.63,2020,Spring,"Leakey, A"
31543,902,360,2.54,2020,Spring,"Leakey, A"
31544,902,297,2.88,2020,Spring,"Leakey, A"
31550,903,266,4,2020,Spring,"Diers, B"
31556,903,151,3.24,2020,Spring,"Diers, B"
49708,904,325,2.85,2020,Spring,"Mulvaney, R"
49710,904,312,3.35,2020,Spring,"Mulvaney, R"
55916,904,266,3.12,2020,Spring,"Mulvaney, R"
49116,904,200,3.1,2020,Spring,"Griesheim, K;Mulvaney, R"
55646,905,428,3.03,2020,Spring,"Rodriguez-Zas, S"
68682,905,377,3.28,2020,Spring,"Rodriguez-Zas, S"
55548,905,403,2.15,2020,Spring,"Rodriguez-Zas, S"
66288,905,202,2.74,2020,Spring,"Rodriguez-Zas, S"
65758,906,194,2.59,2020,Spring,"Rayburn, A"
31648,907,278,2.09,2020,Spring,"Below, F"
44523,907,62,3.6,2020,Spring,"Lee, D"
61169,908,231,3.93,2020,Spring,"Bollero, G"
61172,908,230,3.21,2020,Spring,"Bollero, G;Dhaliwal, D;Valizadegan, N"
43483,909,446,3.13,2020,Spring,"Studer, A"
46198,909,67,2.66,2020,Spring,"Studer, A"
10567,910,151,3.71,2020,Spring,
31018,911,81,3.78,2020,Spring,"Davis, N"
31115,911,115,3.91,2020,Spring,"Kanjalkar, S"
31116,911,233,3.88,2020,Spring,"Lin, S"
31117,911,265,3.18,2020,Spring,"Lin, S"
31118,911,192,3.07,2020,Spring,"Osei-Owusu, J"
58967,911,176,3.35,2020,Spring,"Sharma, K"
31119,911,78,2.81,2020,Spring,"Yoder, C"
31120,911,221,3.01,2020,Spring,"Yoder, C"
31122,911,64,3.24,2020,Spring,"Kanjalkar, S"
31123,911,433,3.03,2020,Spring,"Jain, B"
31121,911,184,3.18,2020,Spring,"Jain, B"
31124,911,131,2.27,2020,Spring,"Osei-Owusu, J"
31125,911,437,3.2,2020,Spring,"Patel, A"
58968,911,230,3.14,2020,Spring,"Du, X"
31126,911,105,2.37,2020,Spring,"Du, X"
62100,911,373,2.64,2020,Spring,"Agrawal, P"
62101,911,304,2.57,2020,Spring,"Agrawal, P"
62102,911,108,3.33,2020,Spring,"Patel, A"
62103,911,104,3.52,2020,Spring,"Sharma, K"
63230,912,490,3.61,2020,Spring,"Hopping, D;Markazi, D"
63231,912,43,3.58,2020,Spring,"Hopping, D;Jiang, M"
63232,912,205,2.44,2020,Spring,"Hopping, D;Liu, Y"
66601,912,225,2.86,2020,Spring,"Hopping, D;Sandur, A"
66603,912,25,2.86,2020,Spring,"Amanzadeh, M;Hopping, D"
63225,912,89,2.58,2020,Spring,"Hopping, D"
63224,912,445,3.6,2020,Spring,"Hopping, D"
63226,912,48,2.14,2020,Spring,"Hopping, D;Markazi, D"
63227,912,22,2.43,2020,Spring,"Hopping, D;Jiang, M"
63228,912,252,3.78,2020,Spring,"Hopping, D;Liu, Y"
66600,912,381,3.56,2020,Spring,"Hopping, D;Sandur, A"
66602,912,172,3.23,2020,Spring,"Amanzadeh, M;Hopping, D"
31128,913,144,3.41,2020,Spring,"Zilles, C"
31145,913,79,2.1,2020,Spring,"Ling, F"
31134,913,191,2.06,2020,Spring,"Krishnan, V"
31131,913,441,3.42,2020,Spring,"Schoening, M"
31132,913,48,2.39,2020,Spring,"Iyer, V"
31136,913,408,3.05,2020,Spring,"Fowler, M"
31137,913,197,2.45,2020,Spring,"Dadu, A"
31138,913,95,3.7,2020,Spring,"Dadu, A"
31139,913,358,3,2020,Spring,"Ling, F"
31140,913,49,2.94,2020,Spring,"Wauck, H"
31141,913,465,2.69,2020,Spring,"Yen, C"
31142,913,73,3.99,2020,Spring,"Kumar, A"
31147,913,492,3.3,2020,Spring,"Kumar, A"
70341,914,475,3.68,2020,Spring,"Adhikari, A"
70343,914,441,2.64,2020,Spring,"Adhikari, A"
70347,914,361,2.48,2020,Spring,"Bazargani, S"
70349,914,488,2.41,2020,Spring,"Bazargani, S"
70340,914,338,2.42,2020,Spring,"Fagen-Ulmschneider, W;Flanagan, K"
70645,914,323,2.16,2020,Spring,"Adhikari, A"
70647,914,350,3.97,2020,Spring,"Adhikari, A"
70651,914,498,2.05,2020,Spring,"Bazargani, S"
70653,914,175,2.83,2020,Spring,"Bazargani, S"
70644,914,271,2.02,2020,Spring,"Fagen-Ulmschneider, W;Flanagan, K"
70317,914,121,3.55,2020,Spring,"Fagen-Ulmschneider, W;Flanagan, K"
70318,914,140,3.19,2020,Spring,"Adhikari, A"
70321,914,353,2.98,2020,Spring,"Adhikari, A"
70329,914,383,2.67,2020,Spring,"Bazargani, S"
70331,914,288,3.21,2020,Spring,"Bazargani, S"
31152,915,343,3.53,2020,Spring,"Challen, G"
31157,915,132,3.82,2020,Spring,"Huynh, H"
31159,915,109,3.81,2020,Spring,"Zhang, B"
31160,915,457,3.97,2020,Spring,"Do, H"
31163,915,195,3.8,2020,Spring,"Gao, M"
31176,915,444,2.79,2020,Spring,"Dey, J"
31177,915,187,3.98,2020,Spring,"Dey, J"
31168,915,144,2.15,2020,Spring,"Krishna Kumaran, S"
31170,915,335,3.51,2020,Spring,"Tang, Z"
31172,915,357,3.01,2020,Spring,"Tang, Z"
31174,915,171,3.25,2020,Spring,"Seo, S;Zhang, B"
62256,915,86,3.01,2020,Spring,"Krishna Kumaran, S"
62257,915,68,2.32,2020,Spring,"Huynh, H"
62258,915,233,2.66,2020,Spring,"Gao, M"
62259,915,320,3.25,2020,Spring,"Do, H"
62262,915,73,3.8,2020,Spring,"Seo, S;Zhang, B"
62264,915,94,3.36,2020,Spring,"Seo, S"
31155,915,22,2.8,2020,Spring,"Challen, G"
65120,916,330,3.6,2020,Spring,"Woodley, M"
65684,916,88,3.74,2020,Spring,"Woodley, M"
70863,916,244,2.53,2020,Spring,"Woodley, M"
70864,916,172,3.1,2020,Spring,"Woodley, M"
39311,917,173,3.76,2020,Spring,"Fleck, M"
61102,917,286,3.38,2020,Spring,"Fleck, M"
50094,917,161,2.23,2020,Spring,"Gertner, Y"
50093,917,293,3.26,2020,Spring,"Gertner, Y"
31193,918,182,2.45,2020,Spring,"Challen, G"
63080,919,98,3.36,2020,Spring,"Challen, G"
70000,919,416,3.69,2020,Spring,"Shaffer, E;Silva, M"
60923,919,91,3.31,2020,Spring,"Viswanathan, M"
31197,919,313,3.89,2020,Spring,"Silva, M"
70959,919,389,2.03,2020,Spring,"Shaffer, E;Silva, M"
31205,920,311,3.8,2020,Spring,"Asplund, J"
69452,920,319,3.63,2020,Spring,"Winter, G"
31218,921,59,2.27,2020,Spring,"Chhabra, R"
31222,921,190,2.68,2020,Spring,"Bai, S"
31225,921,40,3.46,2020,Spring,"Rajgopal, -"
31227,921,329,3.78,2020,Spring,"Rajgopal, -"
31229,921,450,2.5,2020,Spring,"Evans, G;Jiang, J"
31231,921,417,3.82,2020,Spring,"Ge, Y"
31234,921,478,3.07,2020,Spring,"Ge, Y"
31236,921,442,2.17,2020,Spring,"Basu, S"
31239,921,81,2.77,2020,Spring,"Wu, H"
56809,921,194,3.95,2020,Spring,"Wu, H"
56810,921,178,2.09,2020,Spring,"Basu, S"
56811,921,378,2.33,2020,Spring,"Saboo, Y"
60535,921,205,2.13,2020,Spring,"Cole, P"
31216,921,65,3.8,2020,Spring,"Cole, P"
60536,921,163,3.74,2020,Spring,"Evans, G;Jiang, J"
60537,921,454,3.22,2020,Spring,"Azam, R"
61000,921,306,2.9,2020,Spring,"Chhabra, R"
61001,921,351,3.48,2020,Spring,"Azam, R"
66120,921,447,2.33,2020,Spring,"Tong, X"
59778,921,494,2.94,2020,Spring,"Tong, X"
70848,921,68,3.82,2020,Spring,"Rodriguez, S"
70849,921,362,2.97,2020,Spring,"Rodriguez, S"
70850,921,282,2.3,2020,Spring,"Basu, S"
31208,921,106,2.68,2020,Spring,"Evans, G;Jiang, J"
31213,921,353,3.92,2020,Spring,"Evans, G;Jiang, J"
59777,921,94,2.84,2020,Spring,"Evans, G;Jiang, J"
70578,921,303,2.71,2020,Spring,"Evans, G;Jiang, J"
61827,922,450,3.39,2020,Spring,"Herman, G"
61689,922,223,3.52,2020,Spring,"Herman, G"
61820,922,103,2.62,2020,Spring,"Lowder, C"
61690,922,161,3.44,2020,Spring,"Lowder, C"
61691,922,360,2.41,2020,Spring,"Mahmood, M"
61692,922,248,2.27,2020,Spring,"Mahmood, M"
61693,922,151,2.68,2020,Spring,"Hazlett, C"
61694,922,89,3.05,2020,Spring,"Fong, M"
61695,922,53,3.3,2020,Spring,"Fong, M"
61696,922,463,2.12,2020,Spring,"Hazlett, C"
61822,922,80,2.04,2020,Spring,"Shen, R"
61823,922,48,3.83,2020,Spring,"Tran, H"
70584,922,110,2.19,2020,Spring,"Herman, G"
70586,922,162,3.5,2020,Spring,"Herman, G"
68916,923,372,3.95,2020,Spring,"Viswanathan, M"
43556,924,216,2.02,2020,Spring,"Angrave, L"
63636,924,113,3.02,2020,Spring,"Angrave, L"
43557,925,224,3.49,2020,Spring,"Woodley, M"
43558,925,203,3.18,2020,Spring,"Woodley, M"
69451,925,296,3.38,2020,Spring,"Woodley, M"
31262,926,472,2.8,2020,Spring,"Evans, G;Jiang, J"
56375,926,346,3.45,2020,Spring,"Angrave, L"
61175,926,463,2.61,2020,Spring,"Padua, D"
61476,927,61,3.29,2020,Spring,"Silva, M"
50106,927,274,3.3,2020,Spring,"Silva, M"
61477,927,99,2.96,2020,Spring,"Silva, M"
50107,927,33,3.6,2020,Spring,"Silva, M"
65082,928,70,3.5,2020,Spring,"Liu, H"
65110,928,326,3.11,2020,Spring,"Liu, H"
65088,929,38,2.99,2020,Spring,"Chan, T;Mehta, R"
67005,929,92,3.49,2020,Spring,"Al-Hassanieh, H;Miller, A"
65099,929,446,2.04,2020,Spring,"Chan, T;Mehta, R"
67006,929,34,3.53,2020,Spring,"Al-Hassanieh, H;Miller, A"
31352,930,44,3.8,2020,Spring,"Alawini, A"
31355,930,246,3.63,2020,Spring,"Alawini, A"
69453,930,341,2.64,2020,Spring,"Alawini, A"
67992,930,188,3.82,2020,Spring,"Chang, K"
40658,930,343,2.77,2020,Spring,"Chang, K"
63461,931,295,3.28,2020,Spring,"Sinha, S"
65867,931,398,3.57,2020,Spring,"Han, J"
63462,931,352,2.22,2020,Spring,"Sinha, S"
60844,932,384,2.44,2020,Spring,"English, S"
60845,932,35,3.22,2020,Spring,"English, S"
60748,932,180,3.05,2020,Spring,"English, S"
60749,932,291,2.24,2020,Spring,"English, S"
31359,933,181,3.63,2020,Spring,"Shaffer, E"
31361,933,445,3.28,2020,Spring,"Shaffer, E"
69455,933,422,2.54,2020,Spring,"Shaffer, E"
70854,933,228,2.04,2020,Spring,"Hart, J"
31363,933,160,3.04,2020,Spring,"Shaffer, E"
31364,933,213,3.05,2020,Spring,"Shaffer, E"
31375,934,388,3.78,2020,Spring,"Beckman, M"
63756,934,336,3.8,2020,Spring,"Beckman, M"
31376,934,459,3.93,2020,Spring,"Beckman, M"
63757,934,423,3.65,2020,Spring,"Beckman, M"
68231,934,454,3.33,2020,Spring,"Beckman, M"
50085,935,486,2.5,2020,Spring,"Rosu, G"
50086,935,157,3.15,2020,Spring,"Rosu, G"
31378,936,453,3.63,2020,Spring,"Xu, T"
31379,936,151,2.81,2020,Spring,"Xu, T"
31380,936,167,2.22,2020,Spring,"Xu, T"
31381,936,277,2.3,2020,Spring,"Xu, T"
31384,937,83,3.05,2020,Spring,"Borisov, N;Mittal, R"
56315,937,28,3.02,2020,Spring,"Borisov, N;Mittal, R"
68088,937,272,2.04,2020,Spring,"Borisov, N;Mittal, R"
31388,937,184,2.53,2020,Spring,"Borisov, N;Mittal, R"
56317,937,72,2.49,2020,Spring,"Borisov, N;Mittal, R"
68090,937,365,2.84,2020,Spring,"Borisov, N;Mittal, R"
31389,938,117,3.02,2020,Spring,"Marinov, D"
39377,938,462,3.7,2020,Spring,"Marinov, D"
31392,938,165,2.79,2020,Spring,"Marinov, D"
39742,938,32,3.77,2020,Spring,"Marinov, D"
41483,939,161,2.93,2020,Spring,"Marinov, D"
31398,940,399,3.14,2020,Spring,"Sha, L"
31401,940,391,3.31,2020,Spring,"Sha, L"
31399,940,293,3.83,2020,Spring,"Sha, L"
31393,940,172,2.81,2020,Spring,"Sha, L"
31396,940,48,2.04,2020,Spring,"Sha, L"
70825,941,397,3.21,2020,Spring,"Roy Choudhury, R"
70826,941,102,2.89,2020,Spring,"Roy Choudhury, R"
70823,941,98,3.71,2020,Spring,"Roy Choudhury, R"
70824,941,281,3.57,2020,Spring,"Roy Choudhury, R"
31410,942,335,2.79,2020,Spring,"Kravets, R"
56310,942,65,2.53,2020,Spring,"Kravets, R"
31412,942,245,3.09,2020,Spring,"Kravets, R"
56313,942,438,3.89,2020,Spring,"Kravets, R"
