2070,251,MCB,Exp Techniqs in Molecular Biol,"Laboratory course emphasizing a range of molecular biology questions, and the experimental approaches and methodologies needed to answer these questions. Lectures will accompany labs to explain theoretical background and experimental rationale. Students who enter the University Fall 2011 or later are responsible for additional course-based tuition of $300 unless they are already paying differential tuition during the term of course enrollment. Additional fees may apply. See Class Schedule. Credit is not given for both MCB 251 and MCB 151. Prerequisite: Concurrent or prior enrollment in MCB 250 or consent of instructor."
2071,252,MCB,"Cells, Tissues &amp; Development","Functional organization and physiology of cells and tissues, including cellular signaling, cellular interactions, and developmental processes. Students who enter the University Fall 2011 or later are responsible for additional course-based tuition of $300 unless they are already paying differential tuition during the term of course enrollment.  Additional fees may apply. See Class Schedule. Prerequisite: MCB 250 or equivalent with consent of instructor."
2072,253,MCB,Exp Techniqs in Cellular Biol,"Laboratory course emphasizing experimental techniques in cellular biology, cellular physiology, and developmental biology. Students who enter the University Fall 2011 or later are responsible for additional course-based tuition of $300 unless they are already paying differential tuition during the term of course enrollment. Additional fees may apply. See Class Schedule. Credit is not given for both MCB 253 and MCB 151. Prerequisite: Concurrent or prior enrollment in MCB 252 or consent of instructor."
2073,290,MCB,Undergraduate Research,"Students assist in and /or conduct research under faculty supervision in an MCB research laboratory. The topics and nature of the work will vary but will be defined as work conducted in MCB research laboratories. For each hour of course credit in fall and spring terms, the student will be expected to complete 5 hours of work in the lab as directed. 75-80 total hours would be the expectation for 1 credit hour during 15-16 week terms. May be repeated to a maximum of 10 hours. Prerequisite: Consent of instructor."
2074,292,MCB,Experiential Learning in MCB,"Supervised experiential learning activity related to the major of or career development within Molecular and Cellular Biology. Requires an Experiential Learning Proposal prior to the term, a minimum time commitment of 75 documented hours per credit hour within the term, regular documentation and reflection within the term, and a final culminating project at the end of the term. Approved for S/U grading only. Prerequisite: Restricted to declared undergraduates in any School of MCB major."
2075,300,MCB,Microbiology,"Emphasizes fundamental concepts of microbiology, including nutrition, physiology, genetics, molecular biology, ecology and evolution of microorganisms, and their role in nature, human health and disease. Credit is not given for both MCB 300 and MCB 100. Prerequisite: MCB 250 and credit or concurrent registration in MCB 252 or consent of instructor."
2076,301,MCB,Experimental Microbiology,"Laboratory emphasizing the fundamentals of microbiology. Topics include growth, isolation, and identification of bacteria; restriction endonuclease analysis of DNA, genetic cloning, and gene transfer. Computer methods are used for the identification of microorganisms and for the analysis of recombinant DNA molecules. Prerequisite: MCB 250 and 251 and credit or concurrent registration in MCB 300, or consent of instructor."
2077,317,MCB,Genetics and Genomics,"Study of genetics as a discipline, genetic analysis as a tool to understand biology and the role of genome sciences in biology. Credit is not given for both MCB 317 and MCB 316. Prerequisite: MCB 250, MCB 251, MCB 252, and MCB 253; or consent of instructor."
2078,320,MCB,Mechanisms of Human Disease,"The advent of molecular biology and the Human Genome Project has dramatically increased our understanding of the mechanisms of human disease. The underlying molecular causes for many diseases have been elucidated. This course examines how abnormalities that occur at the molecular and cellular level manifest as pathologies affecting the structure and function of human tissues and organs. In addition, this course focuses on the pathophysiology of common human diseases and the environmental, genetic and epigenetic causes of specific disease types. Prerequisite: MCB 252 or consent of instructor."
2079,354,MCB,Biochem &amp; Phys Basis of Life,"Introduction to biochemistry and structural biology emphasizing the physical and chemical properties of macromolecules. Credit is not given for both MCB 354 and MCB 450. Prerequisite: CHEM 232 or CHEM 236, and MCB 250 and MCB 252, or consent of instructor."
2080,364,MCB,Eukaryotic Cell Biology Laboratory,"Laboratory course emphasizing biochemical, immunological and molecular biological techniques used to probe the molecules and processes of eukaryotic cells. Special emphasis will be given to the cell cycle, intracellular trafficking, and cellular differentiation. Students will also learn proper data handling and reporting techniques. Prerequisite: MCB 252 and MCB 253 or consent of instructor. Priority is given to undergraduate MCB and Biochemistry majors."
